gene,pt1,pt2,pt3,pt4,pt5,pt6,pt7,SYMBOL,GENENAME
ENSCAFG00000002098,-5.216161578,-4.832170135,-3.182982869,0.159760897,-1.026327746,-3.444623417,-3.663807204,ECRG4,ECRG4 augurin precursor
ENSCAFG00000002129,-0.310817033,-2.415591132,-1.914409552,-0.559212191,-2.961537691,-3.982852824,-1.606649312,PDK4,pyruvate dehydrogenase kinase 4
ENSCAFG00000002134,-0.65961469,0.929181512,0.852241526,0.424694974,1.386151472,0.026063718,1.897573917,IL18RAP,interleukin 18 receptor accessory protein
ENSCAFG00000002156,-3.55710538,-2.205681507,-1.819176196,0.831098699,-0.370892645,-3.365963634,-3.091405148,TFAP2B,transcription factor AP-2 beta
ENSCAFG00000002174,-0.936844054,-2.055452277,-0.856233784,0.079400424,-0.59548676,-1.253940719,-0.542868171,GADD45G,growth arrest and DNA damage inducible gamma
ENSCAFG00000002187,-1.69504296,-1.689659218,0.376557046,-0.940882202,-1.563771369,-1.035613533,-2.298149507,DLX6,distal-less homeobox 6
ENSCAFG00000002191,-2.372819532,-2.167245103,-0.160374122,-1.330847596,-0.971892466,-0.843007118,-1.808728005,DLX5,distal-less homeobox 5
ENSCAFG00000002196,1.888495257,1.539782008,1.765969454,1.671396645,0.785325203,1.618387124,1.923575374,MCM3,minichromosome maintenance complex component 3
ENSCAFG00000002222,1.435025177,2.069891379,2.092999475,0.352179105,1.111080172,1.678712872,2.085210319,ASNS,asparagine synthetase (glutamine-hydrolyzing)
ENSCAFG00000002234,-2.42495172,0.786884668,-2.390990707,-0.588992771,-1.24614252,2.765648797,-1.0603378,BARX1,BARX homeobox 1
ENSCAFG00000002246,-0.985062233,-0.501625109,-1.658227561,-0.225468578,-0.960243063,-2.940666884,-1.229247175,GLCCI1,glucocorticoid induced 1
ENSCAFG00000002257,-0.519202385,-1.023953683,-1.159195886,-1.06933562,-1.338432731,-1.520980197,-0.687192895,ICA1,islet cell autoantigen 1
ENSCAFG00000002280,-0.47065566,-1.322113109,-0.608156687,-0.922488789,-0.035294113,-1.525456476,0.091266431,THSD7A,thrombospondin type 1 domain containing 7A
ENSCAFG00000002305,-1.441719063,-1.199815365,-0.400578437,0.382567567,-0.93222759,-1.619604121,-1.023939223,LRRC1,leucine rich repeat containing 1
ENSCAFG00000002334,0.64752663,1.977268256,1.225455573,0.719701629,0.635625803,2.757977563,1.549969939,MELK,maternal embryonic leucine zipper kinase
ENSCAFG00000002345,-0.307356453,-1.149738751,-2.426056223,-2.360805465,0.95856852,-1.325567484,-1.122234223,BMP5,bone morphogenetic protein 5
ENSCAFG00000002390,-0.525053478,-0.259286753,-0.380678621,-0.645225649,-0.655705937,-0.145556741,-0.549956022,FAM178B,family with sequence similarity 178 member B
ENSCAFG00000002392,-0.263973638,-1.145912129,-2.184082403,-1.488589644,-0.42424576,-3.077563405,-0.4955233,ZSCAN18,zinc finger and SCAN domain containing 18
ENSCAFG00000002402,-1.209104653,-0.891530229,-1.010736617,-0.685146169,-1.419976939,-1.235722729,-0.614540829,DGKB,diacylglycerol kinase beta
ENSCAFG00000002414,-0.287228945,-1.279376767,-2.840344696,-1.419179487,0.129430634,-2.960393189,-0.596323224,AGMO,alkylglycerol monooxygenase
ENSCAFG00000002427,0.070670008,-1.563910476,-1.069940452,-1.810206312,-0.772989057,-2.447262193,-1.142891785,TMOD1,tropomodulin 1
ENSCAFG00000002432,-1.009000454,-0.701327154,-0.42320469,-1.017873792,-0.742018215,-1.72512089,-0.709650773,TSPAN13,tetraspanin 13
ENSCAFG00000002456,-0.934188858,-1.022555033,-0.519817739,-0.35357445,0.036891619,-1.233105898,-2.018565235,ZNF268,zinc finger protein 268
ENSCAFG00000002461,-0.421178989,-0.299609398,-0.850798056,0.205002422,-0.257077456,-0.717366731,-0.738528568,HEMGN,hemogen
ENSCAFG00000002479,-0.920660529,-1.064334852,-0.851983789,-0.84347032,-0.57942834,-0.809379025,-1.027353128,ZNF667,zinc finger protein 667
ENSCAFG00000002544,1.032342053,0.745391734,1.011289118,0.690849123,0.345756839,1.143481132,1.053488925,PPIH,peptidylprolyl isomerase H
ENSCAFG00000002575,-1.153127966,-1.126595437,-0.508373448,-0.547073804,-0.56437894,-1.22597452,-0.967857732,NAT14,N-acetyltransferase 14 (putative)
ENSCAFG00000002589,1.162006801,-3.073195313,-2.944518843,-3.211844561,-0.786998741,-3.09019523,0.685686581,COL9A1,collagen type IX alpha 1 chain
ENSCAFG00000002627,-1.119311844,-2.23861251,-1.44441289,-1.98441015,-1.585696374,-3.108835402,-0.733395198,EPAS1,endothelial PAS domain protein 1
ENSCAFG00000002645,-1.294042219,-0.450685191,-1.606756443,0.194898504,-1.165553981,-0.930211977,-1.284838251,KCNQ5,potassium voltage-gated channel subfamily Q member 5
ENSCAFG00000002653,-1.903497731,-1.181456252,-1.015169702,-0.973771983,-1.443955968,-2.180720644,-0.929670894,EPCAM,epithelial cell adhesion molecule
ENSCAFG00000002657,-0.714421258,0.35698537,-1.381283476,-1.344756532,1.050659534,-0.811522401,-0.775734372,TTYH1,tweety family member 1
ENSCAFG00000002661,0.919537406,1.808314938,1.518357153,1.289025389,0.315365153,2.150934056,1.879814041,SMC2,structural maintenance of chromosomes 2
ENSCAFG00000002692,-2.091693409,-1.880038388,-0.823872256,-2.021615527,-1.347190248,-1.968817743,-1.135667956,STON1,stonin 1
ENSCAFG00000002695,-0.468430786,0.307323418,-0.548076579,-0.422012371,na,-0.40152812,-1.475965576,LHCGR,luteinizing hormone/choriogonadotropin receptor
ENSCAFG00000002702,0.452159593,1.676935455,-2.102980967,2.143075155,2.061607023,0.971490918,1.824514002,COL12A1,collagen type XII alpha 1 chain
ENSCAFG00000002712,-2.036002179,-3.475287534,-2.872369716,-2.649270618,-1.525756626,-1.240583267,-1.616880368,NRXN1,neurexin 1
ENSCAFG00000002714,-2.436632172,-2.666780483,-1.270325297,0.466095694,-2.161265508,-1.473570633,-2.784480576,EPHA5,EPH receptor A5
ENSCAFG00000002732,0.915840651,1.354279919,0.465911766,1.326950428,1.395577923,1.751947714,1.893395668,CTPS1,CTP synthase 1
ENSCAFG00000002733,2.608575647,2.616969044,0.373116334,0.983180333,2.829710477,-0.380937501,4.385376619,IL6,interleukin 6
ENSCAFG00000002744,-0.24507226,-0.823564333,-1.329644535,-2.077229476,-1.104164435,-1.740032217,-0.693709418,SPTBN1,"spectrin beta, non-erythrocytic 1"
ENSCAFG00000002745,-0.485128273,-1.323591855,-0.551500101,-0.104163383,0.142045798,-2.004778098,-1.814749121,ZNF331,zinc finger protein 331
ENSCAFG00000002766,0.880166318,1.544293548,0.247594183,0.622886801,0.967394962,0.799933375,1.744719538,IGF2BP3,insulin like growth factor 2 mRNA binding protein 3
ENSCAFG00000002797,-1.002850682,-2.024943103,-1.129188901,-1.668438886,-0.596960577,-1.837405231,-2.276001056,KLF4,Kruppel like factor 4
ENSCAFG00000002801,-3.341386679,-4.321893151,-2.561981421,-2.185434686,-2.449403426,-2.60177231,-3.141530904,NPY,neuropeptide Y
ENSCAFG00000002814,0.524998448,-1.441915162,-1.909001638,-1.036574301,-0.017580374,-1.028539896,-0.699853802,KCNQ4,potassium voltage-gated channel subfamily Q member 4
ENSCAFG00000002842,-0.047673151,1.652361866,1.549094676,1.595528357,0.54433251,1.887627353,1.898625223,TTK,TTK protein kinase
ENSCAFG00000002854,-0.268705529,-1.127900319,-2.456303732,-1.272079001,-1.135373386,-0.384730601,0.418907851,IGLON5,IgLON family member 5
ENSCAFG00000002904,0.925415258,1.415365886,0.116344111,0.381886027,-0.138566734,1.812746602,-0.532069758,AMBN,ameloblastin
ENSCAFG00000002914,-0.47486475,-0.364517527,-0.332616194,-1.042970796,-0.113300714,-0.304233946,-0.286440033,KLK1,kallikrein 1
ENSCAFG00000002927,-1.192553397,-1.06371396,-1.259687565,-1.184860839,-1.194331404,-1.589598332,-0.767510779,CCDC85A,coiled-coil domain containing 85A
ENSCAFG00000002928,-1.865592699,-1.634437272,-1.39818636,-3.350576258,0.773235303,-2.65272762,-1.236794895,SVEP1,"sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1"
ENSCAFG00000002931,0.256244391,0.835269003,1.441008729,0.773650184,0.675106398,1.415001955,1.056143046,DCK,deoxycytidine kinase
ENSCAFG00000002950,-1.194837057,-0.999191325,0.601462744,-0.725958164,-0.467594878,-1.260945104,-1.196165411,HOXA5,homeobox A5
ENSCAFG00000002951,-1.409275885,-1.427985859,-1.008799147,1.253967581,-2.559352541,-1.778106674,-2.000851572,SNAP91,synaptosome associated protein 91
ENSCAFG00000002952,-1.181507208,-0.506402765,1.428156824,-0.453562958,-1.07651711,-0.886721452,-0.976474733,NPFFR2,neuropeptide FF receptor 2
ENSCAFG00000002957,-0.222290109,-0.872422571,0.175534215,-0.640487412,-1.138281963,-1.420718707,-0.880343116,HOXA7,homeobox A7
ENSCAFG00000002970,-1.312669296,-1.377334254,-0.896776226,-2.150340511,-0.831268024,-0.958204571,-1.437078619,HOXA13,homeobox A13
ENSCAFG00000002971,-1.766892138,-2.23425934,-0.296043586,0.258672651,-0.205350558,-1.381012205,-3.545648115,EVX1,even-skipped homeobox 1
ENSCAFG00000002994,-2.101262298,-1.809189624,-2.639968774,0.104196035,-0.019138145,-3.736256475,1.025641756,NT5E,5'-nucleotidase ecto
ENSCAFG00000003018,0.513558001,0.215711675,0.70568464,0.609621475,1.592388552,1.539537678,1.446309951,MFSD2A,major facilitator superfamily domain containing 2A
ENSCAFG00000003029,-0.215046622,2.092061218,1.102747754,1.417617736,0.802455162,-0.406979137,2.940179611,CXCL8,C-X-C motif chemokine ligand 8
ENSCAFG00000003037,-1.598717075,-1.331552058,-0.967280741,-1.35389524,-1.609609938,-2.948151502,-1.708514739,WIPF3,WAS/WASL interacting protein family member 3
ENSCAFG00000003067,0.236275537,-0.993975975,-0.730833996,-0.824241414,-0.52276472,-2.483230556,-1.132886447,NA,NA
ENSCAFG00000003085,-0.464453268,-1.176184313,-1.537041207,-1.579448535,-1.149271296,-2.780312675,-1.224147089,NA,NA
ENSCAFG00000003106,-2.571529248,-1.916071742,-0.156274372,-0.146914585,-0.810810887,-0.969762444,-1.184547137,EHBP1,EH domain binding protein 1
ENSCAFG00000003133,-0.803682348,0.446430114,-1.751352244,0.394842521,-0.857472863,-1.756558917,-2.203891583,PDE1C,phosphodiesterase 1C
ENSCAFG00000003144,-0.415520947,-1.012968658,-1.262146636,-0.964085968,-0.848888754,-1.064097713,0.6005652,NA,NA
ENSCAFG00000003156,-1.004999304,-1.992389824,-0.853487634,-1.477872795,-1.603742139,0.75929657,-1.890029344,MYH14,myosin heavy chain 14
ENSCAFG00000003177,-1.439686038,-1.125417457,-0.706217315,-0.673457452,-0.703930049,-1.013809709,-1.393561696,AGBL3,AGBL carboxypeptidase 3
ENSCAFG00000003242,-0.947374688,-1.005706184,-1.316263114,-1.252008031,-0.820399707,-0.706256843,-0.991014783,BSPRY,B-box and SPRY domain containing
ENSCAFG00000003243,0.22881851,2.484532464,3.508515787,2.311978946,0.957989766,2.619090994,2.544527765,ANLN,anillin actin binding protein
ENSCAFG00000003246,-1.010439956,-0.475307291,-1.012773859,-1.226288257,-0.393027097,-0.807749629,-0.83486835,ALAD,aminolevulinate dehydratase
ENSCAFG00000003265,-0.264120061,-1.052900341,-0.992334265,-0.639586978,-1.108672659,-0.506038355,-0.066233741,COLEC11,collectin subfamily member 11
ENSCAFG00000003278,1.337875407,1.861411711,1.666970453,1.303457093,0.702920657,3.071644389,1.837898865,CDCA8,cell division cycle associated 8
ENSCAFG00000003280,-1.206165451,-0.86301419,0.039810398,-2.373602912,-1.12021261,-0.24421557,-2.407959431,RSPO1,R-spondin 1
ENSCAFG00000003332,-0.663052222,-1.693882759,-1.814174401,-2.319548044,-1.709918543,-2.022640291,-1.571056061,EPHA7,EPH receptor A7
ENSCAFG00000003334,-1.274923136,-1.713208903,-2.358397113,-0.187360249,-1.182175933,0.502250797,1.912109353,ABCA13,ATP binding cassette subfamily A member 13
ENSCAFG00000003348,1.465968103,1.104085347,1.213424442,1.454961997,-0.444436436,2.034430433,-0.098439208,MBOAT2,membrane bound O-acyltransferase domain containing 2
ENSCAFG00000003363,-0.468430786,-0.195352889,-0.155276,0.072296451,-1.030623496,-0.709127932,-0.621953069,NA,NA
ENSCAFG00000003402,-0.936334385,-1.125579352,-1.158792221,-2.037527594,0.169975935,-2.450578631,-0.623520667,CAV2,caveolin 2
ENSCAFG00000003409,1.816406944,2.944959948,2.020748585,2.139771801,1.024394046,3.356098841,4.629767991,RRM2,ribonucleotide reductase regulatory subunit M2
ENSCAFG00000003423,-1.865886711,-0.832146076,-1.191568348,1.257117316,-0.67284469,-1.543227379,-1.092762544,SIGLEC11,sialic acid binding Ig like lectin 11
ENSCAFG00000003426,-2.13770513,-1.166171219,-1.800738346,-1.184733571,-0.738096409,0.653934247,-0.928564166,TNC,tenascin C
ENSCAFG00000003458,0.175138007,0.698672085,0.858343647,0.764455921,0.891233035,1.550160542,0.630633124,MMS22L,"MMS22 like, DNA repair protein"
ENSCAFG00000003477,0.836532932,1.18974204,1.086186608,0.716322402,0.604752513,1.256408001,1.394844133,PDIA6,protein disulfide isomerase family A member 6
ENSCAFG00000003483,1.773988832,1.921873766,0.188265417,0.204967834,0.579028344,0.434584881,1.533641743,KCNF1,potassium voltage-gated channel modifier subfamily F member 1
ENSCAFG00000003492,-1.505118842,-2.866199317,0.650026969,-1.02277242,-2.068966676,-2.497193717,-2.997104099,CPED1,cadherin like and PC-esterase domain containing 1
ENSCAFG00000003510,-0.80607528,-0.462874391,-2.092191806,0.121255212,-0.197065787,-1.41728598,-1.385620396,PTPRZ1,protein tyrosine phosphatase receptor type Z1
ENSCAFG00000003532,-1.629914277,-0.32548759,-0.62911619,-1.33578791,-0.067504911,-1.58063995,-1.028567044,AASS,aminoadipate-semialdehyde synthase
ENSCAFG00000003539,2.886029213,2.662153609,2.015754418,1.927743301,0.903601656,3.112362786,3.079481444,CLSPN,claspin
ENSCAFG00000003550,3.399025155,0.791729314,0.186123443,0.294496243,0.736904271,0.793844068,3.730646785,INHBA,inhibin subunit beta A
ENSCAFG00000003578,-2.043586405,-1.617480243,-1.880509356,-1.555492379,-0.475523265,-1.270306405,-0.954082926,EPHA1,EPH receptor A1
ENSCAFG00000003621,-2.035963666,-0.264268852,0.08436189,-1.584062544,-0.271440126,-1.081285004,-2.285225956,LPIN1,lipin 1
ENSCAFG00000003647,0.69064725,-0.055239223,1.100237656,1.169476505,1.178419707,3.536648042,0.754707609,LRATD1,LRAT domain containing 1
ENSCAFG00000003648,-0.102895737,-1.44875307,-0.674212548,-1.264505049,-1.802394531,-1.354756917,-0.30702197,PIP,prolactin induced protein
ENSCAFG00000003663,-0.6122313,-2.388530904,-2.343640183,-2.438124855,-0.310143866,-2.563308722,-1.534006555,GSN,gelsolin
ENSCAFG00000003672,-2.102633588,-2.316305053,-3.012612699,0.03954169,-0.297331323,-2.296130633,-0.889457728,NA,NA
ENSCAFG00000003683,1.114336136,1.520917906,1.432589762,1.859251646,0.790439142,2.48366051,1.49759814,ORC6,origin recognition complex subunit 6
ENSCAFG00000003684,0.497488007,0.510035644,0.855332292,1.333007128,na,1.931345626,-0.05965451,NA,NA
ENSCAFG00000003696,-0.468430786,-0.957028978,-0.641256574,-1.335056897,-2.265743542,-1.55717866,-0.639239223,CLGN,calmegin
ENSCAFG00000003704,1.442042165,2.562527408,2.93402856,2.229037885,0.857462799,3.86327213,2.120019129,SHCBP1,SHC binding and spindle associated 1
ENSCAFG00000003709,0.145411451,2.063370993,1.646722785,0.666794487,1.660560737,0.600721437,0.655252154,CD37,CD37 molecule
ENSCAFG00000003744,0.836650084,2.037555433,1.728135453,1.888039617,0.874162892,2.52573005,2.13483325,ORC1,origin recognition complex subunit 1
ENSCAFG00000003749,0.383182295,0.759942122,0.247594183,1.772468938,na,0.536450265,0.530991611,SLC7A11,solute carrier family 7 member 11
ENSCAFG00000003775,0.059563945,-1.060676905,-2.144462296,-2.297153422,0.26481685,-1.322880071,-2.848958171,OSR1,odd-skipped related transcription factor 1
ENSCAFG00000003788,-0.825731408,-1.09862458,-0.7329849,-0.513285227,-0.260531254,-0.560361987,-0.76199993,HRC,histidine rich calcium binding protein
ENSCAFG00000003807,-2.385304114,-2.478731931,-2.579680459,-2.065155309,-1.268043146,-2.009534949,-2.724427338,KLF15,Kruppel like factor 15
ENSCAFG00000003825,-2.301767966,-2.027563286,-1.378186403,-0.93573439,-2.62798393,0.065039093,-0.141605498,MATN3,matrilin 3
ENSCAFG00000003843,-0.553316889,-1.358613021,-1.108263409,1.331391186,-1.052142664,-1.566440451,-1.650685215,UROC1,urocanate hydratase 1
ENSCAFG00000003845,0.491242052,0.544763281,0.892859018,0.065389493,0.538082216,0.601111413,0.477036232,LOC482987,"b(0,+)-type amino acid transporter 1-like"
ENSCAFG00000003859,-0.472149407,-1.716961593,-2.093233019,-0.566872344,-0.086758281,-0.829328124,-0.54962553,LOC487079,homeobox protein Mohawk
ENSCAFG00000003862,-1.434077613,-2.175889978,-1.817126348,-0.303526094,-1.205983329,-1.078698235,-1.529074374,LOC607539,armadillo repeat-containing protein 4-like
ENSCAFG00000003864,0.165907569,1.34297658,0.904873115,0.377985527,0.452299625,0.318143609,0.103980828,CLEC5A,C-type lectin domain containing 5A
ENSCAFG00000003873,-0.370192945,-1.170673875,-1.521199141,-2.494216328,-0.464709477,-1.105678655,-0.612005915,METTL24,methyltransferase like 24
ENSCAFG00000003875,0.163030638,1.626519053,0.944217286,1.423372015,0.91819511,2.875284822,1.738356663,PLK4,polo like kinase 4
ENSCAFG00000003880,-1.062239557,-1.844462809,-0.419944561,-0.764852247,-0.176129794,-1.606995123,-1.793243075,PPP1R15A,protein phosphatase 1 regulatory subunit 15A
ENSCAFG00000003896,0.612189575,0.87717277,0.551886787,0.735030467,0.855892057,1.832392126,0.755699449,HSPA4L,heat shock protein family A (Hsp70) member 4 like
ENSCAFG00000003928,-1.337495172,-1.52308003,-1.720748389,-0.608266653,-0.504800292,-2.402695692,-0.336070361,DBP,D-box binding PAR bZIP transcription factor
ENSCAFG00000003935,-1.248856292,-0.744928087,-0.487351214,-0.399226486,-1.335299382,-2.088533456,-0.783993515,AGBL4,AGBL carboxypeptidase 4
ENSCAFG00000003945,-0.551232412,-1.264385278,-1.343873174,-2.555454373,-0.236721618,-2.718270493,-0.924502729,DENND2A,DENN domain containing 2A
ENSCAFG00000003952,-1.644021715,-0.76854129,-1.077229683,-3.010503701,-0.655910838,-1.817547588,-1.142614808,PRKAR2B,protein kinase cAMP-dependent type II regulatory subunit beta
ENSCAFG00000003954,0.996246717,0.566910752,0.417421777,0.242622235,0.155650196,2.20746634,0.303813659,FKBP1B,FKBP prolyl isomerase 1B
ENSCAFG00000003979,-1.332164053,-0.6152229,-0.646524865,-1.235534597,-0.611429189,-1.108556765,-1.257266158,NA,NA
ENSCAFG00000004011,0.101622249,2.574545763,1.437752903,0.586329336,0.614257299,0.759169371,0.005345103,TBXAS1,thromboxane A synthase 1
ENSCAFG00000004031,0.415648855,1.406801844,1.053057099,1.343548055,0.653763894,1.74604655,0.505798668,STIL,STIL centriolar assembly protein
ENSCAFG00000004033,-0.567587086,-2.2963692,-1.767557913,-1.012384707,-0.613578447,-1.23756829,-0.633492093,PDZK1IP1,PDZK1 interacting protein 1
ENSCAFG00000004052,1.309535704,1.677354831,1.478511828,1.464039151,0.626392969,3.260805439,2.284225543,MCM2,minichromosome maintenance complex component 2
ENSCAFG00000004054,-0.190996349,-1.056455239,-0.427905204,-0.663771553,-0.350256042,-0.76244775,-0.023154045,HS3ST5,heparan sulfate-glucosamine 3-sulfotransferase 5
ENSCAFG00000004082,-0.096780815,-3.594267178,0.158988992,-1.569624222,-0.037824764,-0.803024076,-0.433293454,ABTB1,ankyrin repeat and BTB domain containing 1
ENSCAFG00000004085,1.013318362,0.754366041,1.800567281,0.371595688,0.408973607,1.858388925,0.937953503,CENPO,centromere protein O
ENSCAFG00000004093,-0.458937249,-2.482577346,-0.591879532,-2.184684566,-1.894888299,-1.976854657,-1.618785579,MGLL,monoglyceride lipase
ENSCAFG00000004096,-0.372895111,-0.460576216,-0.530298801,-0.547761016,-0.453766836,-1.223741269,-0.637713431,TTC26,tetratricopeptide repeat domain 26
ENSCAFG00000004105,-0.331704888,-0.579257458,-0.404173175,0.090745919,-0.691351658,-1.005618341,-1.149483038,KBTBD12,kelch repeat and BTB domain containing 12
ENSCAFG00000004110,-1.000540734,-0.925714426,-0.346954134,0.427297139,-1.215699475,0.336429027,-1.092181796,TRPC3,transient receptor potential cation channel subfamily C member 3
